track_name,artist_name,song_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Fiesta - Michael Mind Project Video Edit,Carlprit,2JQkq0krSQHMIiLURIum2j,0.544,0.923,6,-5.594,1,0.219,0.0159,0.0,0.336,0.779,128.326,audio_features,2JQkq0krSQHMIiLURIum2j,spotify:track:2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/tracks/2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/audio-analysis/2JQkq0krSQHMIiLURIum2j,191007,4
Fiesta - Michael Mind Project Video Edit,Michael Mind Project,2JQkq0krSQHMIiLURIum2j,0.544,0.923,6,-5.594,1,0.219,0.0159,0.0,0.336,0.779,128.326,audio_features,2JQkq0krSQHMIiLURIum2j,spotify:track:2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/tracks/2JQkq0krSQHMIiLURIum2j,https://api.spotify.com/v1/audio-analysis/2JQkq0krSQHMIiLURIum2j,191007,4
Reload - Vocal Version / Radio Edit,Sebastian Ingrosso,2sBWCCylFvS2wEIaW4NTv8,0.487,0.737,4,-4.629,0,0.0513,0.0762,1.12e-06,0.0602,0.404,128.054,audio_features,2sBWCCylFvS2wEIaW4NTv8,spotify:track:2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/tracks/2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/audio-analysis/2sBWCCylFvS2wEIaW4NTv8,221280,4
Reload - Vocal Version / Radio Edit,Tommy Trash,2sBWCCylFvS2wEIaW4NTv8,0.487,0.737,4,-4.629,0,0.0513,0.0762,1.12e-06,0.0602,0.404,128.054,audio_features,2sBWCCylFvS2wEIaW4NTv8,spotify:track:2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/tracks/2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/audio-analysis/2sBWCCylFvS2wEIaW4NTv8,221280,4
Reload - Vocal Version / Radio Edit,John Martin,2sBWCCylFvS2wEIaW4NTv8,0.487,0.737,4,-4.629,0,0.0513,0.0762,1.12e-06,0.0602,0.404,128.054,audio_features,2sBWCCylFvS2wEIaW4NTv8,spotify:track:2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/tracks/2sBWCCylFvS2wEIaW4NTv8,https://api.spotify.com/v1/audio-analysis/2sBWCCylFvS2wEIaW4NTv8,221280,4
Turn All the Lights On (feat. Ne-Yo),T-Pain,5Ue25r0VGvZR7vaw3iB0gZ,0.697,0.807,6,-3.049,0,0.0587,0.0382,0.0,0.471,0.732,127.01,audio_features,5Ue25r0VGvZR7vaw3iB0gZ,spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/tracks/5Ue25r0VGvZR7vaw3iB0gZ,https://api.spotify.com/v1/audio-analysis/5Ue25r0VGvZR7vaw3iB0gZ,216440,4
Everybody,Mike Candys,0BOKPwDkzLW9cmdgPhaXiF,0.76,0.836,5,-2.782,0,0.118,0.11,1.55e-05,0.0615,0.702,127.964,audio_features,0BOKPwDkzLW9cmdgPhaXiF,spotify:track:0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/tracks/0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/audio-analysis/0BOKPwDkzLW9cmdgPhaXiF,179789,4
Everybody,Evelyn,0BOKPwDkzLW9cmdgPhaXiF,0.76,0.836,5,-2.782,0,0.118,0.11,1.55e-05,0.0615,0.702,127.964,audio_features,0BOKPwDkzLW9cmdgPhaXiF,spotify:track:0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/tracks/0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/audio-analysis/0BOKPwDkzLW9cmdgPhaXiF,179789,4
Everybody,Tony T,0BOKPwDkzLW9cmdgPhaXiF,0.76,0.836,5,-2.782,0,0.118,0.11,1.55e-05,0.0615,0.702,127.964,audio_features,0BOKPwDkzLW9cmdgPhaXiF,spotify:track:0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/tracks/0BOKPwDkzLW9cmdgPhaXiF,https://api.spotify.com/v1/audio-analysis/0BOKPwDkzLW9cmdgPhaXiF,179789,4
Lila Wolken,Marteria,3CT1nhEnqol4rHIdwD7Rr7,0.543,0.676,1,-6.431,1,0.053,0.185,0.0,0.301,0.166,143.887,audio_features,3CT1nhEnqol4rHIdwD7Rr7,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/tracks/3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/audio-analysis/3CT1nhEnqol4rHIdwD7Rr7,228053,4
Lila Wolken,Yasha,3CT1nhEnqol4rHIdwD7Rr7,0.543,0.676,1,-6.431,1,0.053,0.185,0.0,0.301,0.166,143.887,audio_features,3CT1nhEnqol4rHIdwD7Rr7,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/tracks/3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/audio-analysis/3CT1nhEnqol4rHIdwD7Rr7,228053,4
Lila Wolken,Miss Platnum,3CT1nhEnqol4rHIdwD7Rr7,0.543,0.676,1,-6.431,1,0.053,0.185,0.0,0.301,0.166,143.887,audio_features,3CT1nhEnqol4rHIdwD7Rr7,spotify:track:3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/tracks/3CT1nhEnqol4rHIdwD7Rr7,https://api.spotify.com/v1/audio-analysis/3CT1nhEnqol4rHIdwD7Rr7,228053,4
Summer Jam,R.I.O.,0pJV5fExkPQosiiDp4OvUj,0.747,0.716,1,-5.152,0,0.0308,0.0828,7.59e-06,0.0773,0.849,128.001,audio_features,0pJV5fExkPQosiiDp4OvUj,spotify:track:0pJV5fExkPQosiiDp4OvUj,https://api.spotify.com/v1/tracks/0pJV5fExkPQosiiDp4OvUj,https://api.spotify.com/v1/audio-analysis/0pJV5fExkPQosiiDp4OvUj,182657,4
This Is Nightlife - Video Edit,ItaloBrothers,0IpiiTfaDSiqpYg9MlBxw4,0.642,0.784,11,-5.286,0,0.032,0.0271,3.03e-05,0.308,0.877,128.004,audio_features,0IpiiTfaDSiqpYg9MlBxw4,spotify:track:0IpiiTfaDSiqpYg9MlBxw4,https://api.spotify.com/v1/tracks/0IpiiTfaDSiqpYg9MlBxw4,https://api.spotify.com/v1/audio-analysis/0IpiiTfaDSiqpYg9MlBxw4,162000,4
All The Time (feat. Rameez) [Radio Version],DJane HouseKat,6XcUVZGPkR1rPMkXQz5bBk,0.762,0.737,9,-3.904,1,0.167,0.038,0.0,0.063,0.76,130.016,audio_features,6XcUVZGPkR1rPMkXQz5bBk,spotify:track:6XcUVZGPkR1rPMkXQz5bBk,https://api.spotify.com/v1/tracks/6XcUVZGPkR1rPMkXQz5bBk,https://api.spotify.com/v1/audio-analysis/6XcUVZGPkR1rPMkXQz5bBk,171874,4
Single Ladies (feat. J-Son) - Remady 2K13 Radio Edit,Remady,6DCFfWMAUH6hfQiGQ44OPe,0.704,0.811,4,-3.011,0,0.0438,0.00743,0.0,0.27,0.795,128.002,audio_features,6DCFfWMAUH6hfQiGQ44OPe,spotify:track:6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/tracks/6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/audio-analysis/6DCFfWMAUH6hfQiGQ44OPe,221387,4
Single Ladies (feat. J-Son) - Remady 2K13 Radio Edit,Manu-L,6DCFfWMAUH6hfQiGQ44OPe,0.704,0.811,4,-3.011,0,0.0438,0.00743,0.0,0.27,0.795,128.002,audio_features,6DCFfWMAUH6hfQiGQ44OPe,spotify:track:6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/tracks/6DCFfWMAUH6hfQiGQ44OPe,https://api.spotify.com/v1/audio-analysis/6DCFfWMAUH6hfQiGQ44OPe,221387,4
Schönste Zeit,Bosse,2toXFMUY2drm8KRillUHpA,0.673,0.831,8,-5.178,1,0.0347,0.123,0.0,0.209,0.534,121.0,audio_features,2toXFMUY2drm8KRillUHpA,spotify:track:2toXFMUY2drm8KRillUHpA,https://api.spotify.com/v1/tracks/2toXFMUY2drm8KRillUHpA,https://api.spotify.com/v1/audio-analysis/2toXFMUY2drm8KRillUHpA,232320,4
Bangarang (feat. Sirah),Skrillex,6VRhkROS2SZHGlp0pxndbJ,0.716,0.972,7,-2.302,1,0.196,0.0145,3.22e-05,0.317,0.576,110.026,audio_features,6VRhkROS2SZHGlp0pxndbJ,spotify:track:6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/tracks/6VRhkROS2SZHGlp0pxndbJ,https://api.spotify.com/v1/audio-analysis/6VRhkROS2SZHGlp0pxndbJ,215253,4
Sky Is the Limit,DJ Antoine,22W1OZtniQZgKQa3wnqZje,0.692,0.712,9,-5.716,0,0.0483,0.0251,0.0,0.0716,0.503,127.981,audio_features,22W1OZtniQZgKQa3wnqZje,spotify:track:22W1OZtniQZgKQa3wnqZje,https://api.spotify.com/v1/tracks/22W1OZtniQZgKQa3wnqZje,https://api.spotify.com/v1/audio-analysis/22W1OZtniQZgKQa3wnqZje,277799,4
Strand,Yasha,6npdnHdsDdRs9wZPMV8kaB,0.653,0.545,6,-8.274,1,0.0475,0.0846,0.000265,0.155,0.465,128.968,audio_features,6npdnHdsDdRs9wZPMV8kaB,spotify:track:6npdnHdsDdRs9wZPMV8kaB,https://api.spotify.com/v1/tracks/6npdnHdsDdRs9wZPMV8kaB,https://api.spotify.com/v1/audio-analysis/6npdnHdsDdRs9wZPMV8kaB,211027,4
Clarity,Zedd,0VGrgE7GbWaINRnh1bR4k9,0.523,0.78,8,-3.378,1,0.0748,0.0376,0.0,0.0751,0.187,128.003,audio_features,0VGrgE7GbWaINRnh1bR4k9,spotify:track:0VGrgE7GbWaINRnh1bR4k9,https://api.spotify.com/v1/tracks/0VGrgE7GbWaINRnh1bR4k9,https://api.spotify.com/v1/audio-analysis/0VGrgE7GbWaINRnh1bR4k9,271427,4
C'Mon,Kesha,4lAdOkj9Pj1952EYIKZmxg,0.558,0.781,1,-5.448,0,0.0963,0.00657,0.00144,0.102,0.286,126.025,audio_features,4lAdOkj9Pj1952EYIKZmxg,spotify:track:4lAdOkj9Pj1952EYIKZmxg,https://api.spotify.com/v1/tracks/4lAdOkj9Pj1952EYIKZmxg,https://api.spotify.com/v1/audio-analysis/4lAdOkj9Pj1952EYIKZmxg,214333,4
Million Voices,Various Artists,3H2Fi9vc0vY61drCvFBa23,0.597,0.719,3,-7.272,1,0.0601,0.00504,0.153,0.0677,0.254,125.972,audio_features,3H2Fi9vc0vY61drCvFBa23,spotify:track:3H2Fi9vc0vY61drCvFBa23,https://api.spotify.com/v1/tracks/3H2Fi9vc0vY61drCvFBa23,https://api.spotify.com/v1/audio-analysis/3H2Fi9vc0vY61drCvFBa23,355545,4
Ma chérie (feat. The Beat Shakers) - DJ Antoine vs Mad Mark 2k12 Radio Edit,DJ Antoine,0bLFr9Lg9cKIMQV9hvHg8m,0.777,0.587,5,-5.023,0,0.183,0.0316,7.12e-05,0.0416,0.857,127.966,audio_features,0bLFr9Lg9cKIMQV9hvHg8m,spotify:track:0bLFr9Lg9cKIMQV9hvHg8m,https://api.spotify.com/v1/tracks/0bLFr9Lg9cKIMQV9hvHg8m,https://api.spotify.com/v1/audio-analysis/0bLFr9Lg9cKIMQV9hvHg8m,191080,4
One Life (feat. Kelly Rowland) - Radio Edit,Madcon,2GL7gMtjLgbttGGCrUqeTd,0.472,0.879,1,-1.723,0,0.0505,0.0698,0.0,0.259,0.403,90.074,audio_features,2GL7gMtjLgbttGGCrUqeTd,spotify:track:2GL7gMtjLgbttGGCrUqeTd,https://api.spotify.com/v1/tracks/2GL7gMtjLgbttGGCrUqeTd,https://api.spotify.com/v1/audio-analysis/2GL7gMtjLgbttGGCrUqeTd,210320,4
Drinking from the Bottle (feat. Tinie Tempah),Calvin Harris,1oHxIPqJyvAYHy0PVrDU98,0.665,0.886,9,-4.175,0,0.0514,0.0469,6.24e-05,0.0525,0.53,128.062,audio_features,1oHxIPqJyvAYHy0PVrDU98,spotify:track:1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/tracks/1oHxIPqJyvAYHy0PVrDU98,https://api.spotify.com/v1/audio-analysis/1oHxIPqJyvAYHy0PVrDU98,240347,4
"Watch Out For This (Bumaye) [feat. Busy Signal, The Flexican & FS Green]",Major Lazer,0pDYeia7ZXB8kbCuSc5hKp,0.828,0.755,10,-4.116,0,0.156,0.0202,9.61e-06,0.0625,0.862,108.056,audio_features,0pDYeia7ZXB8kbCuSc5hKp,spotify:track:0pDYeia7ZXB8kbCuSc5hKp,https://api.spotify.com/v1/tracks/0pDYeia7ZXB8kbCuSc5hKp,https://api.spotify.com/v1/audio-analysis/0pDYeia7ZXB8kbCuSc5hKp,269147,4
Halt dein Maul,Y-Titty,05q207shONzq488RXdV0S1,0.558,0.8,9,-3.776,1,0.173,0.0104,0.0,0.234,0.812,150.068,audio_features,05q207shONzq488RXdV0S1,spotify:track:05q207shONzq488RXdV0S1,https://api.spotify.com/v1/tracks/05q207shONzq488RXdV0S1,https://api.spotify.com/v1/audio-analysis/05q207shONzq488RXdV0S1,218093,4
Touch the Sky (feat. DJ Ammo),Sean Paul,16lMe3mw46b7QRqO4eIdCZ,0.793,0.913,5,-5.324,0,0.17,0.00783,0.0761,0.246,0.681,129.99,audio_features,16lMe3mw46b7QRqO4eIdCZ,spotify:track:16lMe3mw46b7QRqO4eIdCZ,https://api.spotify.com/v1/tracks/16lMe3mw46b7QRqO4eIdCZ,https://api.spotify.com/v1/audio-analysis/16lMe3mw46b7QRqO4eIdCZ,232533,4
One Night In Ibiza (Radio Mix feat Patrick Miller),Various Artists,3Z0KOu0VhHD9djitsBx1BR,0.711,0.916,2,-4.493,1,0.0638,0.012,9.79e-06,0.154,0.454,127.006,audio_features,3Z0KOu0VhHD9djitsBx1BR,spotify:track:3Z0KOu0VhHD9djitsBx1BR,https://api.spotify.com/v1/tracks/3Z0KOu0VhHD9djitsBx1BR,https://api.spotify.com/v1/audio-analysis/3Z0KOu0VhHD9djitsBx1BR,169355,4
Not All About The Money (feat. Timbaland & Grooya) - Radio Edit,La La Land,50kj6mfIMyySqjssvapXn3,0.725,0.921,1,-5.498,0,0.0633,0.139,0.0,0.277,0.92,131.608,audio_features,50kj6mfIMyySqjssvapXn3,spotify:track:50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/tracks/50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/audio-analysis/50kj6mfIMyySqjssvapXn3,190494,4
Not All About The Money (feat. Timbaland & Grooya) - Radio Edit,Timati,50kj6mfIMyySqjssvapXn3,0.725,0.921,1,-5.498,0,0.0633,0.139,0.0,0.277,0.92,131.608,audio_features,50kj6mfIMyySqjssvapXn3,spotify:track:50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/tracks/50kj6mfIMyySqjssvapXn3,https://api.spotify.com/v1/audio-analysis/50kj6mfIMyySqjssvapXn3,190494,4
Brand New Day - Radio Mix,Mike Candys,0BUI6QztiVlo6GK32zYW5K,0.646,0.892,6,-2.681,0,0.0695,0.0362,0.0,0.176,0.513,127.962,audio_features,0BUI6QztiVlo6GK32zYW5K,spotify:track:0BUI6QztiVlo6GK32zYW5K,https://api.spotify.com/v1/tracks/0BUI6QztiVlo6GK32zYW5K,https://api.spotify.com/v1/audio-analysis/0BUI6QztiVlo6GK32zYW5K,167143,4
House Party - Radio Edit,DJ Antoine,73htmdTpGdBPAhHdpEblRU,0.699,0.915,10,-3.382,0,0.0565,0.0704,0.0,0.169,0.775,127.968,audio_features,73htmdTpGdBPAhHdpEblRU,spotify:track:73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/tracks/73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/audio-analysis/73htmdTpGdBPAhHdpEblRU,206787,4
House Party - Radio Edit,Mad Mark,73htmdTpGdBPAhHdpEblRU,0.699,0.915,10,-3.382,0,0.0565,0.0704,0.0,0.169,0.775,127.968,audio_features,73htmdTpGdBPAhHdpEblRU,spotify:track:73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/tracks/73htmdTpGdBPAhHdpEblRU,https://api.spotify.com/v1/audio-analysis/73htmdTpGdBPAhHdpEblRU,206787,4
V.I.P. (feat. The Product G&B),Kay One,5iZVTYv8j4nyaNwlzf0T7H,0.888,0.667,0,-6.374,1,0.124,0.0569,0.0,0.119,0.745,110.042,audio_features,5iZVTYv8j4nyaNwlzf0T7H,spotify:track:5iZVTYv8j4nyaNwlzf0T7H,https://api.spotify.com/v1/tracks/5iZVTYv8j4nyaNwlzf0T7H,https://api.spotify.com/v1/audio-analysis/5iZVTYv8j4nyaNwlzf0T7H,264284,4
Hey Hey Hey (Pop Another Bottle) (feat. Swift K.I.D & Dev),Laurent Wery,6ZqZKF6iyaVOFwjk5ILoyq,0.843,0.834,5,-5.427,0,0.119,0.0624,0.0,0.897,0.969,128.025,audio_features,6ZqZKF6iyaVOFwjk5ILoyq,spotify:track:6ZqZKF6iyaVOFwjk5ILoyq,https://api.spotify.com/v1/tracks/6ZqZKF6iyaVOFwjk5ILoyq,https://api.spotify.com/v1/audio-analysis/6ZqZKF6iyaVOFwjk5ILoyq,185649,4
Living in Stereo - Video Edit,R.I.O.,4cdibe2Gw6OipksnOAZyQF,0.697,0.869,0,-5.155,0,0.162,0.13,0.0,0.306,0.709,127.915,audio_features,4cdibe2Gw6OipksnOAZyQF,spotify:track:4cdibe2Gw6OipksnOAZyQF,https://api.spotify.com/v1/tracks/4cdibe2Gw6OipksnOAZyQF,https://api.spotify.com/v1/audio-analysis/4cdibe2Gw6OipksnOAZyQF,190485,4
Rack City,Tyga,21nFIDqoD1L7ELsprVSzOR,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,audio_features,21nFIDqoD1L7ELsprVSzOR,spotify:track:21nFIDqoD1L7ELsprVSzOR,https://api.spotify.com/v1/tracks/21nFIDqoD1L7ELsprVSzOR,https://api.spotify.com/v1/audio-analysis/21nFIDqoD1L7ELsprVSzOR,203200,4
Tacatà - Radio Edit,Tacabro,62pIfDe2RdhUfYmRWdo9ZJ,0.812,0.857,4,-6.034,1,0.103,0.0083,0.0,0.354,0.651,126.951,audio_features,62pIfDe2RdhUfYmRWdo9ZJ,spotify:track:62pIfDe2RdhUfYmRWdo9ZJ,https://api.spotify.com/v1/tracks/62pIfDe2RdhUfYmRWdo9ZJ,https://api.spotify.com/v1/audio-analysis/62pIfDe2RdhUfYmRWdo9ZJ,210000,4
The Riddle Anthem - Radio Edit,Jack Holiday,1UjgPHpST8aSMvZrMWAH3r,0.653,0.789,6,-5.026,0,0.0312,0.0137,3.09e-05,0.374,0.593,127.013,audio_features,1UjgPHpST8aSMvZrMWAH3r,spotify:track:1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/tracks/1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/audio-analysis/1UjgPHpST8aSMvZrMWAH3r,171533,4
The Riddle Anthem - Radio Edit,Mike Candys,1UjgPHpST8aSMvZrMWAH3r,0.653,0.789,6,-5.026,0,0.0312,0.0137,3.09e-05,0.374,0.593,127.013,audio_features,1UjgPHpST8aSMvZrMWAH3r,spotify:track:1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/tracks/1UjgPHpST8aSMvZrMWAH3r,https://api.spotify.com/v1/audio-analysis/1UjgPHpST8aSMvZrMWAH3r,171533,4
Don't Stop the Dancing - Video Edit,Various Artists,0q1KvQDZEN2JmmmYWXOhtM,0.624,0.951,4,-4.374,1,0.181,0.0199,0.0,0.17,0.595,127.938,audio_features,0q1KvQDZEN2JmmmYWXOhtM,spotify:track:0q1KvQDZEN2JmmmYWXOhtM,https://api.spotify.com/v1/tracks/0q1KvQDZEN2JmmmYWXOhtM,https://api.spotify.com/v1/audio-analysis/0q1KvQDZEN2JmmmYWXOhtM,184613,4
Meet Me in Paris - Radio Edit,DJ Antoine,7ggU8237ZuzJxy4aVBGnmG,0.729,0.732,10,-4.303,1,0.0517,0.0106,0.0,0.0951,0.547,127.914,audio_features,7ggU8237ZuzJxy4aVBGnmG,spotify:track:7ggU8237ZuzJxy4aVBGnmG,https://api.spotify.com/v1/tracks/7ggU8237ZuzJxy4aVBGnmG,https://api.spotify.com/v1/audio-analysis/7ggU8237ZuzJxy4aVBGnmG,200920,4
Disco Pogo - Atzen Musik Mix,Die Atzen Frauenarzt,3O6xjfDP08rqcfqMD7lnEg,0.654,0.771,11,-4.844,0,0.0928,0.00898,0.0,0.0966,0.286,131.876,audio_features,3O6xjfDP08rqcfqMD7lnEg,spotify:track:3O6xjfDP08rqcfqMD7lnEg,https://api.spotify.com/v1/tracks/3O6xjfDP08rqcfqMD7lnEg,https://api.spotify.com/v1/audio-analysis/3O6xjfDP08rqcfqMD7lnEg,204115,4
More - RedOne Jimmy Joker Remix,USHER,0aBKFfdyOD1Ttvgv0cfjjJ,0.551,0.893,7,-2.628,1,0.0543,0.00166,0.0,0.348,0.794,125.083,audio_features,0aBKFfdyOD1Ttvgv0cfjjJ,spotify:track:0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/tracks/0aBKFfdyOD1Ttvgv0cfjjJ,https://api.spotify.com/v1/audio-analysis/0aBKFfdyOD1Ttvgv0cfjjJ,219987,4
Turn This Club Around (feat. U-Jean) - Video Edit,R.I.O.,4CPygBmg8tShp6vHxf9ntz,0.61,0.843,0,-4.894,1,0.0296,0.000118,0.000392,0.373,0.916,127.981,audio_features,4CPygBmg8tShp6vHxf9ntz,spotify:track:4CPygBmg8tShp6vHxf9ntz,https://api.spotify.com/v1/tracks/4CPygBmg8tShp6vHxf9ntz,https://api.spotify.com/v1/audio-analysis/4CPygBmg8tShp6vHxf9ntz,201459,4
Morgens immer müde - Single Version,Laing,2ta32gI6EPiCgnrOXnslOm,0.93,0.584,6,-8.688,1,0.0443,0.0197,0.00227,0.102,0.923,130.024,audio_features,2ta32gI6EPiCgnrOXnslOm,spotify:track:2ta32gI6EPiCgnrOXnslOm,https://api.spotify.com/v1/tracks/2ta32gI6EPiCgnrOXnslOm,https://api.spotify.com/v1/audio-analysis/2ta32gI6EPiCgnrOXnslOm,203240,4
Higher Ground - Flamemakers Radio Edit,Remady,3TD21S7DgPAsQFsdAOE8zP,0.573,0.817,2,-5.51,1,0.0534,0.0199,0.0,0.69,0.503,128.023,audio_features,3TD21S7DgPAsQFsdAOE8zP,spotify:track:3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/tracks/3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/audio-analysis/3TD21S7DgPAsQFsdAOE8zP,178321,4
Higher Ground - Flamemakers Radio Edit,Manu-L,3TD21S7DgPAsQFsdAOE8zP,0.573,0.817,2,-5.51,1,0.0534,0.0199,0.0,0.69,0.503,128.023,audio_features,3TD21S7DgPAsQFsdAOE8zP,spotify:track:3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/tracks/3TD21S7DgPAsQFsdAOE8zP,https://api.spotify.com/v1/audio-analysis/3TD21S7DgPAsQFsdAOE8zP,178321,4
My Party (Radio Version),DJane HouseKat,2UT8Re2t44hoUYCKJcOdqn,0.734,0.773,5,-5.782,0,0.24,0.0209,0.0016,0.878,0.573,128.029,audio_features,2UT8Re2t44hoUYCKJcOdqn,spotify:track:2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/tracks/2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/audio-analysis/2UT8Re2t44hoUYCKJcOdqn,180000,4
My Party (Radio Version),Axel Konrad,2UT8Re2t44hoUYCKJcOdqn,0.734,0.773,5,-5.782,0,0.24,0.0209,0.0016,0.878,0.573,128.029,audio_features,2UT8Re2t44hoUYCKJcOdqn,spotify:track:2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/tracks/2UT8Re2t44hoUYCKJcOdqn,https://api.spotify.com/v1/audio-analysis/2UT8Re2t44hoUYCKJcOdqn,180000,4
Ebony Eyes (feat. A-Class & Sean Paul) - Original Edit,Rico Bernasconi,7g9UjIFjs7KihId4XgIWQI,0.693,0.921,1,-3.457,0,0.191,0.136,0.0,0.591,0.651,122.134,audio_features,7g9UjIFjs7KihId4XgIWQI,spotify:track:7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/tracks/7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/audio-analysis/7g9UjIFjs7KihId4XgIWQI,196617,4
Ebony Eyes (feat. A-Class & Sean Paul) - Original Edit,Tuklan,7g9UjIFjs7KihId4XgIWQI,0.693,0.921,1,-3.457,0,0.191,0.136,0.0,0.591,0.651,122.134,audio_features,7g9UjIFjs7KihId4XgIWQI,spotify:track:7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/tracks/7g9UjIFjs7KihId4XgIWQI,https://api.spotify.com/v1/audio-analysis/7g9UjIFjs7KihId4XgIWQI,196617,4
Wicked Wonderland,Tungevaag,0zQXwzM2gtGfClqBBTsKXp,0.699,0.812,6,-5.772,0,0.135,0.00461,0.0161,0.397,0.749,127.916,audio_features,0zQXwzM2gtGfClqBBTsKXp,spotify:track:0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/tracks/0zQXwzM2gtGfClqBBTsKXp,https://api.spotify.com/v1/audio-analysis/0zQXwzM2gtGfClqBBTsKXp,217270,4
Freed From Desire - Radio Edit,Fun[k]House,3V3BtIfN5FwhnnaV5a6xAu,0.672,0.899,0,-4.197,1,0.0473,0.00321,1.96e-05,0.34,0.488,127.967,audio_features,3V3BtIfN5FwhnnaV5a6xAu,spotify:track:3V3BtIfN5FwhnnaV5a6xAu,https://api.spotify.com/v1/tracks/3V3BtIfN5FwhnnaV5a6xAu,https://api.spotify.com/v1/audio-analysis/3V3BtIfN5FwhnnaV5a6xAu,183089,4
Boom (feat. Carlprit) - Video Edit,ItaloBrothers,0dZ5AOJd3E9SUrPeKYeMbK,0.557,0.77,11,-7.084,0,0.0397,0.0262,4.08e-06,0.119,0.342,149.964,audio_features,0dZ5AOJd3E9SUrPeKYeMbK,spotify:track:0dZ5AOJd3E9SUrPeKYeMbK,https://api.spotify.com/v1/tracks/0dZ5AOJd3E9SUrPeKYeMbK,https://api.spotify.com/v1/audio-analysis/0dZ5AOJd3E9SUrPeKYeMbK,191170,4
Animal (feat. U-Jean) - Video Edit,R.I.O.,79MkbP0nYwH5LG9fzwuCjZ,0.62,0.865,0,-4.697,0,0.0412,0.00929,0.0,0.453,0.555,128.037,audio_features,79MkbP0nYwH5LG9fzwuCjZ,spotify:track:79MkbP0nYwH5LG9fzwuCjZ,https://api.spotify.com/v1/tracks/79MkbP0nYwH5LG9fzwuCjZ,https://api.spotify.com/v1/audio-analysis/79MkbP0nYwH5LG9fzwuCjZ,212467,4
Bring Back The Love - Radio Edit,Mike Candys,3nay4trOaT3jnPCreU5BIO,0.606,0.816,5,-3.787,1,0.0616,0.0109,5.8e-05,0.223,0.476,127.982,audio_features,3nay4trOaT3jnPCreU5BIO,spotify:track:3nay4trOaT3jnPCreU5BIO,https://api.spotify.com/v1/tracks/3nay4trOaT3jnPCreU5BIO,https://api.spotify.com/v1/audio-analysis/3nay4trOaT3jnPCreU5BIO,196293,4
