danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,clusters,track_name,artist_name,song_id,type,id,uri,track_href,analysis_url
0.404,0.962,3,-2.901,1,0.0978,0.0352,0.0,0.146,0.572,158.121,182267,4,3,You Know It,Colony House,169pWCmfvVazzcL4EXFPgL,audio_features,169pWCmfvVazzcL4EXFPgL,spotify:track:169pWCmfvVazzcL4EXFPgL,https://api.spotify.com/v1/tracks/169pWCmfvVazzcL4EXFPgL,https://api.spotify.com/v1/audio-analysis/169pWCmfvVazzcL4EXFPgL
0.595,0.896,10,-2.951,1,0.047,0.0641,5.82e-05,0.0748,0.567,118.001,204812,4,7,My Type,Saint Motel,2Iq6HhIquO7JKr0KfTNLzU,audio_features,2Iq6HhIquO7JKr0KfTNLzU,spotify:track:2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/tracks/2Iq6HhIquO7JKr0KfTNLzU,https://api.spotify.com/v1/audio-analysis/2Iq6HhIquO7JKr0KfTNLzU
0.457,0.986,6,-4.147,1,0.0879,0.00259,0.0,0.0658,0.201,127.005,234228,4,3,Good Eye,Hockey Dad,7LJII6yaqLF5vigy767IhQ,audio_features,7LJII6yaqLF5vigy767IhQ,spotify:track:7LJII6yaqLF5vigy767IhQ,https://api.spotify.com/v1/tracks/7LJII6yaqLF5vigy767IhQ,https://api.spotify.com/v1/audio-analysis/7LJII6yaqLF5vigy767IhQ
0.726,0.641,7,-8.486,1,0.0345,0.0198,0.000128,0.092,0.12,95.005,222316,4,7,VULTURES CRY 2 (feat. WizDaWizard and Mike Smiff),Kodak Black,4xvzXs6duNPDb4sORvmd8q,audio_features,4xvzXs6duNPDb4sORvmd8q,spotify:track:4xvzXs6duNPDb4sORvmd8q,https://api.spotify.com/v1/tracks/4xvzXs6duNPDb4sORvmd8q,https://api.spotify.com/v1/audio-analysis/4xvzXs6duNPDb4sORvmd8q
0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638,3,6,Tommy Lee (feat. Post Malone),Tyla Yaweh,5QZKcQDp0tCcvMdyqEciBV,audio_features,5QZKcQDp0tCcvMdyqEciBV,spotify:track:5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/tracks/5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/audio-analysis/5QZKcQDp0tCcvMdyqEciBV
0.457,0.621,10,-5.923,1,0.138,0.218,0.0,0.0944,0.634,85.359,224638,3,6,Tommy Lee (feat. Post Malone),Post Malone,5QZKcQDp0tCcvMdyqEciBV,audio_features,5QZKcQDp0tCcvMdyqEciBV,spotify:track:5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/tracks/5QZKcQDp0tCcvMdyqEciBV,https://api.spotify.com/v1/audio-analysis/5QZKcQDp0tCcvMdyqEciBV
0.392,0.499,11,-6.997,1,0.0425,0.0166,0.0,0.234,0.232,135.551,159080,4,3,driveway,Lil Peep,3Mf5CJ4c9wzdCI5Dib3V3B,audio_features,3Mf5CJ4c9wzdCI5Dib3V3B,spotify:track:3Mf5CJ4c9wzdCI5Dib3V3B,https://api.spotify.com/v1/tracks/3Mf5CJ4c9wzdCI5Dib3V3B,https://api.spotify.com/v1/audio-analysis/3Mf5CJ4c9wzdCI5Dib3V3B
0.777,0.767,2,-5.334,1,0.116,0.271,3.09e-06,0.17,0.698,145.128,158897,4,7,SMH FREESTYLE.,Scarlxrd,3ziBYhqRtOfgen5psrhONf,audio_features,3ziBYhqRtOfgen5psrhONf,spotify:track:3ziBYhqRtOfgen5psrhONf,https://api.spotify.com/v1/tracks/3ziBYhqRtOfgen5psrhONf,https://api.spotify.com/v1/audio-analysis/3ziBYhqRtOfgen5psrhONf
0.589,0.813,0,-5.617,0,0.0493,0.0126,0.317,0.23,0.18,129.968,150707,4,4,Tarzan,Armin van Buuren,0duu0iThCazFIbHRq2B0Er,audio_features,0duu0iThCazFIbHRq2B0Er,spotify:track:0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/tracks/0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/audio-analysis/0duu0iThCazFIbHRq2B0Er
0.589,0.813,0,-5.617,0,0.0493,0.0126,0.317,0.23,0.18,129.968,150707,4,4,Tarzan,Blasterjaxx,0duu0iThCazFIbHRq2B0Er,audio_features,0duu0iThCazFIbHRq2B0Er,spotify:track:0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/tracks/0duu0iThCazFIbHRq2B0Er,https://api.spotify.com/v1/audio-analysis/0duu0iThCazFIbHRq2B0Er
0.673,0.664,2,-4.947,1,0.115,0.547,0.00151,0.1,0.314,91.373,147749,4,7,Her,WPN,5IRVuqjyrZuD2jQUSpna3a,audio_features,5IRVuqjyrZuD2jQUSpna3a,spotify:track:5IRVuqjyrZuD2jQUSpna3a,https://api.spotify.com/v1/tracks/5IRVuqjyrZuD2jQUSpna3a,https://api.spotify.com/v1/audio-analysis/5IRVuqjyrZuD2jQUSpna3a
0.859,0.793,1,-3.653,1,0.222,0.036,6.8e-06,0.0519,0.559,150.023,208000,3,6,Let Em Drip,Hydraulix,7cHhWJD3TkBzQo55RFoo0J,audio_features,7cHhWJD3TkBzQo55RFoo0J,spotify:track:7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/tracks/7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/audio-analysis/7cHhWJD3TkBzQo55RFoo0J
0.859,0.793,1,-3.653,1,0.222,0.036,6.8e-06,0.0519,0.559,150.023,208000,3,6,Let Em Drip,DJ Afterthought,7cHhWJD3TkBzQo55RFoo0J,audio_features,7cHhWJD3TkBzQo55RFoo0J,spotify:track:7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/tracks/7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/audio-analysis/7cHhWJD3TkBzQo55RFoo0J
0.859,0.793,1,-3.653,1,0.222,0.036,6.8e-06,0.0519,0.559,150.023,208000,3,6,Let Em Drip,Wifisfuneral,7cHhWJD3TkBzQo55RFoo0J,audio_features,7cHhWJD3TkBzQo55RFoo0J,spotify:track:7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/tracks/7cHhWJD3TkBzQo55RFoo0J,https://api.spotify.com/v1/audio-analysis/7cHhWJD3TkBzQo55RFoo0J
0.726,0.577,10,-7.132,0,0.26,0.327,0.0,0.0962,0.754,151.268,153411,4,5,Crazy,Tropico,6y3zkoknb35TRdhOTIGTQQ,audio_features,6y3zkoknb35TRdhOTIGTQQ,spotify:track:6y3zkoknb35TRdhOTIGTQQ,https://api.spotify.com/v1/tracks/6y3zkoknb35TRdhOTIGTQQ,https://api.spotify.com/v1/audio-analysis/6y3zkoknb35TRdhOTIGTQQ
0.726,0.577,10,-7.132,0,0.26,0.327,0.0,0.0962,0.754,151.268,153411,4,5,Crazy,Rich The Kid,6y3zkoknb35TRdhOTIGTQQ,audio_features,6y3zkoknb35TRdhOTIGTQQ,spotify:track:6y3zkoknb35TRdhOTIGTQQ,https://api.spotify.com/v1/tracks/6y3zkoknb35TRdhOTIGTQQ,https://api.spotify.com/v1/audio-analysis/6y3zkoknb35TRdhOTIGTQQ
0.609,0.757,2,-5.605,1,0.119,0.299,0.0,0.63,0.379,128.022,180129,4,0,Tell Me U Luv Me (with Trippie Redd),Juice WRLD,4CNcRgjGw1v9VQaTaytdnD,audio_features,4CNcRgjGw1v9VQaTaytdnD,spotify:track:4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/tracks/4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/audio-analysis/4CNcRgjGw1v9VQaTaytdnD
0.609,0.757,2,-5.605,1,0.119,0.299,0.0,0.63,0.379,128.022,180129,4,0,Tell Me U Luv Me (with Trippie Redd),Trippie Redd,4CNcRgjGw1v9VQaTaytdnD,audio_features,4CNcRgjGw1v9VQaTaytdnD,spotify:track:4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/tracks/4CNcRgjGw1v9VQaTaytdnD,https://api.spotify.com/v1/audio-analysis/4CNcRgjGw1v9VQaTaytdnD
0.784,0.632,10,-6.083,0,0.347,0.156,0.0,0.605,0.746,124.603,232839,4,5,"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,0gO3E51A3fqp0ypJ26QbVP,audio_features,0gO3E51A3fqp0ypJ26QbVP,spotify:track:0gO3E51A3fqp0ypJ26QbVP,https://api.spotify.com/v1/tracks/0gO3E51A3fqp0ypJ26QbVP,https://api.spotify.com/v1/audio-analysis/0gO3E51A3fqp0ypJ26QbVP
0.844,0.616,1,-5.2,1,0.161,0.0084,0.0,0.121,0.188,160.024,180753,4,7,Both Sides (feat. Lil Baby),Gucci Mane,34xlXbZ4Ws3GGpUKeimDu5,audio_features,34xlXbZ4Ws3GGpUKeimDu5,spotify:track:34xlXbZ4Ws3GGpUKeimDu5,https://api.spotify.com/v1/tracks/34xlXbZ4Ws3GGpUKeimDu5,https://api.spotify.com/v1/audio-analysis/34xlXbZ4Ws3GGpUKeimDu5
0.832,0.686,7,-5.844,0,0.0725,0.0287,0.0,0.0955,0.753,157.054,195669,4,4,Hair Pin,internetboy,1hwH5gkeGktSUBDOwxgnN2,audio_features,1hwH5gkeGktSUBDOwxgnN2,spotify:track:1hwH5gkeGktSUBDOwxgnN2,https://api.spotify.com/v1/tracks/1hwH5gkeGktSUBDOwxgnN2,https://api.spotify.com/v1/audio-analysis/1hwH5gkeGktSUBDOwxgnN2
0.832,0.686,7,-5.844,0,0.0725,0.0287,0.0,0.0955,0.753,157.054,195669,4,4,Hair Pin,Billy Marchiafava,1hwH5gkeGktSUBDOwxgnN2,audio_features,1hwH5gkeGktSUBDOwxgnN2,spotify:track:1hwH5gkeGktSUBDOwxgnN2,https://api.spotify.com/v1/tracks/1hwH5gkeGktSUBDOwxgnN2,https://api.spotify.com/v1/audio-analysis/1hwH5gkeGktSUBDOwxgnN2
0.806,0.832,7,-3.906,1,0.288,0.0115,0.0,0.0997,0.351,140.053,150421,4,5,It's Whatever,Smokepurpp,5x9QbIIn7NzhzMhlmfR2T7,audio_features,5x9QbIIn7NzhzMhlmfR2T7,spotify:track:5x9QbIIn7NzhzMhlmfR2T7,https://api.spotify.com/v1/tracks/5x9QbIIn7NzhzMhlmfR2T7,https://api.spotify.com/v1/audio-analysis/5x9QbIIn7NzhzMhlmfR2T7
0.806,0.832,7,-3.906,1,0.288,0.0115,0.0,0.0997,0.351,140.053,150421,4,5,It's Whatever,RONNY J,5x9QbIIn7NzhzMhlmfR2T7,audio_features,5x9QbIIn7NzhzMhlmfR2T7,spotify:track:5x9QbIIn7NzhzMhlmfR2T7,https://api.spotify.com/v1/tracks/5x9QbIIn7NzhzMhlmfR2T7,https://api.spotify.com/v1/audio-analysis/5x9QbIIn7NzhzMhlmfR2T7
0.534,0.687,1,-7.622,1,0.445,0.277,0.00141,0.106,0.24,173.751,183240,4,5,Cold Wind Blows,CalenRaps,4opTNesXvXdvoRWH6rC1dT,audio_features,4opTNesXvXdvoRWH6rC1dT,spotify:track:4opTNesXvXdvoRWH6rC1dT,https://api.spotify.com/v1/tracks/4opTNesXvXdvoRWH6rC1dT,https://api.spotify.com/v1/audio-analysis/4opTNesXvXdvoRWH6rC1dT
0.569,0.657,0,-6.639,1,0.0425,0.108,0.0,0.108,0.111,73.008,200548,4,7,3AM,Russ,6xRNqXP3baPR9buXr8vreM,audio_features,6xRNqXP3baPR9buXr8vreM,spotify:track:6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/tracks/6xRNqXP3baPR9buXr8vreM,https://api.spotify.com/v1/audio-analysis/6xRNqXP3baPR9buXr8vreM
0.449,0.475,6,-8.618,1,0.127,0.145,0.0,0.288,0.37,95.403,168583,1,6,Aeou (Block by Block West Version),Oliver Francis,0woZ4BoAAMMjwBlcxmktjv,audio_features,0woZ4BoAAMMjwBlcxmktjv,spotify:track:0woZ4BoAAMMjwBlcxmktjv,https://api.spotify.com/v1/tracks/0woZ4BoAAMMjwBlcxmktjv,https://api.spotify.com/v1/audio-analysis/0woZ4BoAAMMjwBlcxmktjv
0.852,0.745,11,-3.667,0,0.171,0.0313,0.0,0.0824,0.897,148.007,195681,4,4,Need It,Migos,6mtjo5kIHKlboGE84lf1FJ,audio_features,6mtjo5kIHKlboGE84lf1FJ,spotify:track:6mtjo5kIHKlboGE84lf1FJ,https://api.spotify.com/v1/tracks/6mtjo5kIHKlboGE84lf1FJ,https://api.spotify.com/v1/audio-analysis/6mtjo5kIHKlboGE84lf1FJ
0.704,0.688,5,-4.942,1,0.0611,0.437,0.0,0.121,0.632,99.078,135758,4,7,Be Yours,Yung Pinch,3tvMa5NqaI4DIHTUcHQZW4,audio_features,3tvMa5NqaI4DIHTUcHQZW4,spotify:track:3tvMa5NqaI4DIHTUcHQZW4,https://api.spotify.com/v1/tracks/3tvMa5NqaI4DIHTUcHQZW4,https://api.spotify.com/v1/audio-analysis/3tvMa5NqaI4DIHTUcHQZW4
0.356,0.842,9,-6.734,1,0.0531,0.00104,2.51e-05,0.0704,0.553,161.03,187405,4,3,Dreaming,Green Day,2c5y2QB5qY6S84MoJTJYzE,audio_features,2c5y2QB5qY6S84MoJTJYzE,spotify:track:2c5y2QB5qY6S84MoJTJYzE,https://api.spotify.com/v1/tracks/2c5y2QB5qY6S84MoJTJYzE,https://api.spotify.com/v1/audio-analysis/2c5y2QB5qY6S84MoJTJYzE
0.649,0.658,1,-3.287,1,0.303,0.0405,0.000216,0.0861,0.607,100.102,182740,4,5,Lemme See,Eric Leon,5iUyznPby0QWNzDrjujIJ0,audio_features,5iUyznPby0QWNzDrjujIJ0,spotify:track:5iUyznPby0QWNzDrjujIJ0,https://api.spotify.com/v1/tracks/5iUyznPby0QWNzDrjujIJ0,https://api.spotify.com/v1/audio-analysis/5iUyznPby0QWNzDrjujIJ0
0.649,0.658,1,-3.287,1,0.303,0.0405,0.000216,0.0861,0.607,100.102,182740,4,5,Lemme See,TroyBoi,5iUyznPby0QWNzDrjujIJ0,audio_features,5iUyznPby0QWNzDrjujIJ0,spotify:track:5iUyznPby0QWNzDrjujIJ0,https://api.spotify.com/v1/tracks/5iUyznPby0QWNzDrjujIJ0,https://api.spotify.com/v1/audio-analysis/5iUyznPby0QWNzDrjujIJ0
0.774,0.831,8,-4.672,1,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,178408,4,7,Lalala - Ilkan Gunuc Remix,Y2K,1D9kLvE4SBX6EOG8uJa7Vy,audio_features,1D9kLvE4SBX6EOG8uJa7Vy,spotify:track:1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/audio-analysis/1D9kLvE4SBX6EOG8uJa7Vy
0.774,0.831,8,-4.672,1,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,178408,4,7,Lalala - Ilkan Gunuc Remix,bbno$,1D9kLvE4SBX6EOG8uJa7Vy,audio_features,1D9kLvE4SBX6EOG8uJa7Vy,spotify:track:1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/audio-analysis/1D9kLvE4SBX6EOG8uJa7Vy
0.774,0.831,8,-4.672,1,0.0514,0.0701,2.21e-06,0.0825,0.333,124.035,178408,4,7,Lalala - Ilkan Gunuc Remix,Ilkan Gunuc,1D9kLvE4SBX6EOG8uJa7Vy,audio_features,1D9kLvE4SBX6EOG8uJa7Vy,spotify:track:1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/tracks/1D9kLvE4SBX6EOG8uJa7Vy,https://api.spotify.com/v1/audio-analysis/1D9kLvE4SBX6EOG8uJa7Vy
0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,283270,4,3,Excitement,Trippie Redd,3WnTQDd9A3bpBfzCziElU9,audio_features,3WnTQDd9A3bpBfzCziElU9,spotify:track:3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/tracks/3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/audio-analysis/3WnTQDd9A3bpBfzCziElU9
0.474,0.681,4,-3.473,0,0.038,0.0263,4.27e-05,0.0972,0.0384,121.96,283270,4,3,Excitement,PARTYNEXTDOOR,3WnTQDd9A3bpBfzCziElU9,audio_features,3WnTQDd9A3bpBfzCziElU9,spotify:track:3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/tracks/3WnTQDd9A3bpBfzCziElU9,https://api.spotify.com/v1/audio-analysis/3WnTQDd9A3bpBfzCziElU9
0.766,0.579,9,-8.426,0,0.287,0.107,0.000642,0.143,0.217,142.932,164476,4,5,Will - Remix,Joyner Lucas,6WI33r2QRxyxttn3KH0XkC,audio_features,6WI33r2QRxyxttn3KH0XkC,spotify:track:6WI33r2QRxyxttn3KH0XkC,https://api.spotify.com/v1/tracks/6WI33r2QRxyxttn3KH0XkC,https://api.spotify.com/v1/audio-analysis/6WI33r2QRxyxttn3KH0XkC
0.766,0.579,9,-8.426,0,0.287,0.107,0.000642,0.143,0.217,142.932,164476,4,5,Will - Remix,Will Smith,6WI33r2QRxyxttn3KH0XkC,audio_features,6WI33r2QRxyxttn3KH0XkC,spotify:track:6WI33r2QRxyxttn3KH0XkC,https://api.spotify.com/v1/tracks/6WI33r2QRxyxttn3KH0XkC,https://api.spotify.com/v1/audio-analysis/6WI33r2QRxyxttn3KH0XkC
0.643,0.598,11,-6.674,0,0.311,0.046,0.000396,0.503,0.248,83.523,164832,4,5,Pop Shit,REASON,0JsnkV2AbcCSvQ0dGYprRb,audio_features,0JsnkV2AbcCSvQ0dGYprRb,spotify:track:0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/tracks/0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/audio-analysis/0JsnkV2AbcCSvQ0dGYprRb
0.643,0.598,11,-6.674,0,0.311,0.046,0.000396,0.503,0.248,83.523,164832,4,5,Pop Shit,ScHoolboy Q,0JsnkV2AbcCSvQ0dGYprRb,audio_features,0JsnkV2AbcCSvQ0dGYprRb,spotify:track:0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/tracks/0JsnkV2AbcCSvQ0dGYprRb,https://api.spotify.com/v1/audio-analysis/0JsnkV2AbcCSvQ0dGYprRb
0.555,0.698,8,-8.706,1,0.0477,0.246,0.203,0.108,0.517,77.008,157293,4,7,Yayo,Yung Lean,7nHEmkpURecKykfN53r9F5,audio_features,7nHEmkpURecKykfN53r9F5,spotify:track:7nHEmkpURecKykfN53r9F5,https://api.spotify.com/v1/tracks/7nHEmkpURecKykfN53r9F5,https://api.spotify.com/v1/audio-analysis/7nHEmkpURecKykfN53r9F5
0.131,0.279,0,-13.504,1,0.0379,0.704,0.00249,0.121,0.175,179.252,201080,4,2,Try A Little Tenderness - 2020 Mix,Frank Sinatra,33VcQq9PLgJhMllZtPRP4M,audio_features,33VcQq9PLgJhMllZtPRP4M,spotify:track:33VcQq9PLgJhMllZtPRP4M,https://api.spotify.com/v1/tracks/33VcQq9PLgJhMllZtPRP4M,https://api.spotify.com/v1/audio-analysis/33VcQq9PLgJhMllZtPRP4M
0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,199048,4,7,AGEN WIDA,JOYRYDE,35V6qXUDCvwZdmbKe5PlPG,audio_features,35V6qXUDCvwZdmbKe5PlPG,spotify:track:35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/tracks/35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/audio-analysis/35V6qXUDCvwZdmbKe5PlPG
0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,199048,4,7,AGEN WIDA,Skrillex,35V6qXUDCvwZdmbKe5PlPG,audio_features,35V6qXUDCvwZdmbKe5PlPG,spotify:track:35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/tracks/35V6qXUDCvwZdmbKe5PlPG,https://api.spotify.com/v1/audio-analysis/35V6qXUDCvwZdmbKe5PlPG
0.701,0.843,9,-4.931,1,0.0373,0.000433,0.0118,0.377,0.311,127.943,155625,4,7,Eclipse,Whats Gud,3RSFENNkyXitIcNy06SaJj,audio_features,3RSFENNkyXitIcNy06SaJj,spotify:track:3RSFENNkyXitIcNy06SaJj,https://api.spotify.com/v1/tracks/3RSFENNkyXitIcNy06SaJj,https://api.spotify.com/v1/audio-analysis/3RSFENNkyXitIcNy06SaJj
0.604,0.886,8,-4.746,1,0.0823,0.0123,0.0749,0.147,0.223,134.926,206381,4,3,Next To Me,Subshock & Evangelos,7hMAZiOwwZRXdSAGA1rHy7,audio_features,7hMAZiOwwZRXdSAGA1rHy7,spotify:track:7hMAZiOwwZRXdSAGA1rHy7,https://api.spotify.com/v1/tracks/7hMAZiOwwZRXdSAGA1rHy7,https://api.spotify.com/v1/audio-analysis/7hMAZiOwwZRXdSAGA1rHy7
0.854,0.719,5,-6.357,0,0.063,0.202,0.673,0.363,0.449,123.007,163959,4,1,Lie,SOXX,2a0ECVjNO2crkZkKwq9kM9,audio_features,2a0ECVjNO2crkZkKwq9kM9,spotify:track:2a0ECVjNO2crkZkKwq9kM9,https://api.spotify.com/v1/tracks/2a0ECVjNO2crkZkKwq9kM9,https://api.spotify.com/v1/audio-analysis/2a0ECVjNO2crkZkKwq9kM9
0.707,0.917,1,-3.009,1,0.0485,0.244,0.00152,0.399,0.605,124.083,173468,4,7,Erase,RudeLies,2TkWvrPFg4eNgkmZsQfnre,audio_features,2TkWvrPFg4eNgkmZsQfnre,spotify:track:2TkWvrPFg4eNgkmZsQfnre,https://api.spotify.com/v1/tracks/2TkWvrPFg4eNgkmZsQfnre,https://api.spotify.com/v1/audio-analysis/2TkWvrPFg4eNgkmZsQfnre
0.707,0.917,1,-3.009,1,0.0485,0.244,0.00152,0.399,0.605,124.083,173468,4,7,Erase,Clarx,2TkWvrPFg4eNgkmZsQfnre,audio_features,2TkWvrPFg4eNgkmZsQfnre,spotify:track:2TkWvrPFg4eNgkmZsQfnre,https://api.spotify.com/v1/tracks/2TkWvrPFg4eNgkmZsQfnre,https://api.spotify.com/v1/audio-analysis/2TkWvrPFg4eNgkmZsQfnre
0.699,0.816,8,-6.046,1,0.119,0.0898,0.605,0.117,0.224,123.975,151942,4,1,Exhale,MATTA,3kxXGY7G6cInw5DbxcDG9z,audio_features,3kxXGY7G6cInw5DbxcDG9z,spotify:track:3kxXGY7G6cInw5DbxcDG9z,https://api.spotify.com/v1/tracks/3kxXGY7G6cInw5DbxcDG9z,https://api.spotify.com/v1/audio-analysis/3kxXGY7G6cInw5DbxcDG9z
0.747,0.944,6,-2.794,1,0.393,0.181,0.000154,0.119,0.292,127.971,163175,4,5,Louder,MADDOW,1Qln5DM1igaeHIPlSXZmre,audio_features,1Qln5DM1igaeHIPlSXZmre,spotify:track:1Qln5DM1igaeHIPlSXZmre,https://api.spotify.com/v1/tracks/1Qln5DM1igaeHIPlSXZmre,https://api.spotify.com/v1/audio-analysis/1Qln5DM1igaeHIPlSXZmre
0.747,0.944,6,-2.794,1,0.393,0.181,0.000154,0.119,0.292,127.971,163175,4,5,Louder,Dread MC,1Qln5DM1igaeHIPlSXZmre,audio_features,1Qln5DM1igaeHIPlSXZmre,spotify:track:1Qln5DM1igaeHIPlSXZmre,https://api.spotify.com/v1/tracks/1Qln5DM1igaeHIPlSXZmre,https://api.spotify.com/v1/audio-analysis/1Qln5DM1igaeHIPlSXZmre
0.53,0.948,0,-3.45,1,0.0542,0.00129,0.106,0.194,0.22,127.855,140657,4,3,Pay The Price,Do It Big,252WPcZoJALGAiO74Si1r7,audio_features,252WPcZoJALGAiO74Si1r7,spotify:track:252WPcZoJALGAiO74Si1r7,https://api.spotify.com/v1/tracks/252WPcZoJALGAiO74Si1r7,https://api.spotify.com/v1/audio-analysis/252WPcZoJALGAiO74Si1r7
0.53,0.948,0,-3.45,1,0.0542,0.00129,0.106,0.194,0.22,127.855,140657,4,3,Pay The Price,Crasca,252WPcZoJALGAiO74Si1r7,audio_features,252WPcZoJALGAiO74Si1r7,spotify:track:252WPcZoJALGAiO74Si1r7,https://api.spotify.com/v1/tracks/252WPcZoJALGAiO74Si1r7,https://api.spotify.com/v1/audio-analysis/252WPcZoJALGAiO74Si1r7
0.712,0.946,2,-2.488,1,0.0625,0.133,0.738,0.0931,0.311,124.967,188160,4,1,Guttah,Saint Punk,6gkpIq6fl1bsyocerbl8mx,audio_features,6gkpIq6fl1bsyocerbl8mx,spotify:track:6gkpIq6fl1bsyocerbl8mx,https://api.spotify.com/v1/tracks/6gkpIq6fl1bsyocerbl8mx,https://api.spotify.com/v1/audio-analysis/6gkpIq6fl1bsyocerbl8mx
0.641,0.825,0,-3.086,1,0.051,0.00366,0.0484,0.279,0.303,135.067,170724,4,3,The Darkness,Subshock & Evangelos,2oOm2NQx9s7sCuJnGXU41T,audio_features,2oOm2NQx9s7sCuJnGXU41T,spotify:track:2oOm2NQx9s7sCuJnGXU41T,https://api.spotify.com/v1/tracks/2oOm2NQx9s7sCuJnGXU41T,https://api.spotify.com/v1/audio-analysis/2oOm2NQx9s7sCuJnGXU41T
0.752,0.836,2,-5.317,1,0.0766,0.0171,0.835,0.192,0.199,125.967,158133,4,1,It's Time,MAGNUS,25n4f4HQ6S42DTResPdCx3,audio_features,25n4f4HQ6S42DTResPdCx3,spotify:track:25n4f4HQ6S42DTResPdCx3,https://api.spotify.com/v1/tracks/25n4f4HQ6S42DTResPdCx3,https://api.spotify.com/v1/audio-analysis/25n4f4HQ6S42DTResPdCx3
0.782,0.878,10,-4.388,0,0.256,0.000573,0.431,0.248,0.514,125.99,133333,4,5,On Fire,Dirty Palm,74w90lwhdinYh9dxHLqygN,audio_features,74w90lwhdinYh9dxHLqygN,spotify:track:74w90lwhdinYh9dxHLqygN,https://api.spotify.com/v1/tracks/74w90lwhdinYh9dxHLqygN,https://api.spotify.com/v1/audio-analysis/74w90lwhdinYh9dxHLqygN
0.622,0.933,11,-4.749,1,0.0708,0.00166,0.495,0.24,0.066,128.007,200713,4,1,Lights,RageMode,6aeuR6eY7lu8hUcGcNzcrQ,audio_features,6aeuR6eY7lu8hUcGcNzcrQ,spotify:track:6aeuR6eY7lu8hUcGcNzcrQ,https://api.spotify.com/v1/tracks/6aeuR6eY7lu8hUcGcNzcrQ,https://api.spotify.com/v1/audio-analysis/6aeuR6eY7lu8hUcGcNzcrQ
0.737,0.862,9,-4.371,1,0.0775,0.00158,0.424,0.299,0.383,128.007,155625,4,1,To The Back,Dirty Palm,63hNnlohpUt9WOoabwRCgP,audio_features,63hNnlohpUt9WOoabwRCgP,spotify:track:63hNnlohpUt9WOoabwRCgP,https://api.spotify.com/v1/tracks/63hNnlohpUt9WOoabwRCgP,https://api.spotify.com/v1/audio-analysis/63hNnlohpUt9WOoabwRCgP
0.737,0.862,9,-4.371,1,0.0775,0.00158,0.424,0.299,0.383,128.007,155625,4,1,To The Back,Purple Velvet Curtains,63hNnlohpUt9WOoabwRCgP,audio_features,63hNnlohpUt9WOoabwRCgP,spotify:track:63hNnlohpUt9WOoabwRCgP,https://api.spotify.com/v1/tracks/63hNnlohpUt9WOoabwRCgP,https://api.spotify.com/v1/audio-analysis/63hNnlohpUt9WOoabwRCgP
